ITEM,CATEGORY,ADDITIONAL_CATEGORIES,AVAILABLE,PRICE,STATUS,PRODUCER,TITLE SPANISH,UNIT QUANTITY,UNIT,IS CREDIT,PACK SEPARATELY,MAX PER MEMBER,IMAGE URL,DESCRIPTION,LINK,WEIGHT,LABEL
Spinach Macaroni,"Pasta - Fresh, Frozen & Dry",,17,6.50,Draft,Midwest Pasta Co.,,1.0,Lb.,true,FALSE,17,http://,Fresh,,,
Spring Onions,Produce - Vegetables,,0,2.75,Published,All Fair Shares Producers,,1.0,Share,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5965667966648320.jpg?v=1620769336643,,,Light,
Squash -  Butternut Small,Produce - Vegetables,,0,1.50,Draft,All Fair Shares Producers,,1.0,Each,true,FALSE,5,https://fairshares.org/wp-content/uploads/2020/04/butternutsquash.jpg,Butternut squash - you know what to do!,,Light,
Squash - Acorn,Produce - Vegetables,,0,2.00,Draft,All Fair Shares Producers,,1.0,Medium,true,FALSE,5,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5670272346619904.jpg?v=1612299592797,,,Medium,
Squash - Acorn $1.50,Produce - Vegetables,,0,1.50,Draft,All Fair Shares Producers,,1.0,Each,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/04/AcornSquash.tn_.jpg,Typical green or pretty striped acorn-shaped acorn squash.,,Light,
Squash - Butternut Lg.,Produce - Vegetables,,0,3.00,Draft,All Fair Shares Producers,,1.0,Each,true,FALSE,4,https://fairshares.org/wp-content/uploads/2020/04/butternutsquash.jpg,Butternut Squash,,Light,
Squash - Butternut Med.,Produce - Vegetables,,0,2.25,Draft,All Fair Shares Producers,,1.0,Each,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/04/butternutsquash.jpg,Butternut Squash - you know what to do!,,Light,
Squash - Butternut XL,Produce - Vegetables,,0,3.75,Draft,All Fair Shares Producers,,1.0,Each,true,FALSE,3,https://fairshares.org/wp-content/uploads/2020/04/butternutsquash.jpg,Butternut squash -- you know what to do!,,Light,
Squash - Delicata,Produce - Vegetables,,0,2.50,Draft,Biver Farms,,1.0,Each,true,FALSE,5,/staticResource/resources/item-no-image.jpg,"You can eat this delicious, slighty-sweet squash skin and all!",,Light,
Squash - Georgia Candy Roaster,Produce - Vegetables,,0,13.50,Draft,Three Girls and a Tractor,,1.0,Each,true,FALSE,10,https://fairshares.org/sites/default/files/Squash-GeorgiaCandyRoaster.tn_.jpg,This large winter squash is long and pale-orange on the outside and butternut colored on the inside. Read about it on Slow Food's Ark of Taste website: https://www.slowfoodusa.org/ark-item/candy-roaster-squash,,Light,
Squash - Mashed Potato,Produce - Vegetables,,0,1.50,Draft,Three Girls and a Tractor,,1.0,Each,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6257929216851968.jpg?v=1610666984262,"A white-skinned, white-fleshed acorn squash that resembles mashed potatoes when cooked and prepared as such.",,Light,
Squash - Spaghetti,Produce - Vegetables,,0,5.00,Draft,All Fair Shares Producers,,1.0,XL,true,FALSE,15,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5748275579715584.jpg?v=1643744569701,"Spaghetti squash. Small, Medium, Large, or XL",,Light,
Squash - Spaghetti  (1.0 Large),Produce - Vegetables,,0,4.75,Draft,All Fair Shares Producers,,1.0,Large,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5748275579715584.jpg?v=1643744569701,"Spaghetti squash. Small, Medium, Large, or XL",,Light,
Squash - Spaghetti  (1.0 Medium),Produce - Vegetables,,0,3.50,Draft,All Fair Shares Producers,,1.0,Medium,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5748275579715584.jpg?v=1643744569701,"Spaghetti squash. Small, Medium, Large, or XL",,Light,
Squash - Spaghetti  (1.0 Small),Produce - Vegetables,,0,2.00,Draft,All Fair Shares Producers,,1.0,Small,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5748275579715584.jpg?v=1643744569701,"Spaghetti squash. Small, Medium, Large, or XL",,Light,
Squash - Spaghetti  (1.0 XS),Produce - Vegetables,,0,1.50,Draft,All Fair Shares Producers,,1.0,XS,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5748275579715584.jpg?v=1643744569701,"Spaghetti squash. Small, Medium, Large, or XL",,Light,
Squash - Spaghetti XS,Produce - Vegetables,,0,1.50,Draft,Three Girls and a Tractor,,1.0,Each,true,FALSE,4,https://fairshares.org/sites/default/files/spaghettidude.jpg,Spaghetti Squash the size of a soft ball.,,Light,
Squash - Sweet Dumpling,Produce - Vegetables,,0,1.50,Draft,All Fair Shares Producers,,1.0,Each,true,FALSE,5,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6645026550579200.jpg?v=1612295776673,"Single serving-sized squash with thin, edible skin. A sweet, mild flavor.",,Light,
Staff - Something to note!,Non-Edibles,,0,0.00,Published,All Fair Shares Producers,,1.0,Each,true,FALSE,10,/staticResource/resources/item-no-image.jpg,,,Light,
Steak Bundle - 8pk.,Grassfed Beef,,9994,192.60,Draft,Raincrow Ranch,,1.0,Box,true,FALSE,10,/staticResource/resources/item-no-image.jpg,"ORDER AHEAD - we may have enough on hand, but not always, so plan on it for the following week.8 each of the 8 oz. sirloin, NY strip and ribeye steaks, plus one ~1lb. flank steak.",,Light,
Steak Bundle 1,Grassfed Beef,,96,110.00,Draft,Raincrow Ranch,,1.0,Each,true,FALSE,2,/staticResource/resources/item-no-image.jpg,"4 sirloin, 4 ribeye, 4 NY Strip, 1 1lb. flank steak",,Light,
"Steak Bundle 4,3,3,1",Grassfed Beef,,9989,120.00,Draft,Raincrow Ranch,,1.0,Box,true,FALSE,10,/staticResource/resources/item-no-image.jpg,"ORDER AHEAD - we may have enough on hand, but not always, so plan on it for the following week.four  8-oz. sirloin, three each 12-oz. NY strip and ribeye steaks, plus one ~1lb. flank steak.",,Light,
Stirato Baguette- Frozen,Bakery,,0,4.00,Draft,Companion Bakery,,1.0,Loaf,true,FALSE,17,http://www.companionbaking.com/wp-content/uploads/2016/10/header-stirato.jpg,"Italian Stirato loaf is an earthy, chewy “stretched” baguette with big, irregular holes and lots of flavor.",,Light,
Strawberries - Qt,Produce - Fruits,,0,7.50,Draft,All Fair Shares Producers,,1.0,Quart,true,FALSE,3,https://fairshares.org/wp-content/uploads/2020/02/strawberry.jpg,Strawberry season is short and sweet! Strawberry shortcake anyone?,,Light,
Strawberry Milk 12 oz.,"Eggs, Yogurt, & Milk",,1,1.75,Published,Rolling Lawn Farms,,1.0,Bottle,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5728035401760768.jpg?v=1620769602841,,,Light,
Stringbean Brazilian,Coffee,,1,12.25,Published,Stringbean Coffee,,12.0,Oz.,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5786240397606912.jpg?v=1614107054997,"Brazilian Estate is a medium roast, is rich and creamy with a wonderfully big crema as espresso.",,Medium,
Stringbean Disco Inferno,Coffee,,3,12.25,Published,Stringbean Coffee,,12.0,Oz.,true,FALSE,17,https://stringbeancoffee.com/wp-content/uploads/2013/09/disco-inferno-e1411998617664.jpg,Disco Inferno is a dark roast espresso blend with a clean citrusy finish. This Soul Train Disco Ball inspired coffee also works well as a press or drip. One mug of this and you’ll get your groove on and boogie through the day! Net weight 12 ounce.,,Medium,
Stringbean Ethiopian,Coffee,,1,12.25,Published,Stringbean Coffee,,1.0,Bag,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5698809468289024.jpg?v=1614107433146,"Ethiopian True Blue is a lighter medium roast that has a fruity aroma, an earthy start with both a blueberry finish (more like blueberry pie as espresso). The coffee has a bright acidity level. Ethiopia is the birthplace of coffee and grows in the forests of the Kaffa region.",,Light,
Stringbean Malawi Peaberry,Coffee,,2,12.25,Published,Stringbean Coffee,,12.0,Oz.,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/4929774023344128.jpg?v=1614107339074,"Malawi Peaberry is a darker roast with raisin and fig notes. This has a full body and works very well as espresso and Moka Pot stove top espressos. The Peaberry is a small, fully rounded bean that has a bit more intensity over the regular coffee bean, the aroma is amazing. Peaberries are highly sought after and account for less than 5% of coffee.",,Medium,
Stringbean Peru,Coffee,,6,12.25,Published,Stringbean Coffee,,12.0,Oz.,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6643165326737408.jpg?v=1614107235304,This medium roast coffee is very smooth and we get a molasses like sweetness.,,Medium,
Strip Loin - Wee/WOW!!,Wee Ones,,3,21.00,Published,Anton's Beef,,7.0,Oz.,true,FALSE,4,/staticResource/resources/item-no-image.jpg,"Beef Loin, Strip Loin Steak, about 16 oz per pack. Price will be adjusted to exact weight at $21.06/lb ($1.33/oz).",,Light,
Sugar Free - Apple Cinnamon HBY,Jams,,0,7.00,Draft,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://i2.wp.com/missourimercantile.com/wp-content/uploads/2016/06/HiltysBeeYards.jpg?fit=150%2C150,Sugar Free Apple Cinnamon Jam,,Medium,
Sugar Free - Apricot HBY,Jams,,4,7.00,Published,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5647648723828736.jpg?v=1648570183234,Sugar Free Apricot Jam,,Medium,
Sugar Free - Black Raspberry HBY,Jams,,6,7.00,Published,Hilty Bee Yard,,1.0,Pint,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5670736488300544.jpg?v=1648570371957,Sweetened with grape concentrate,,Light,
Sugar Free - Blackberry HBY,Jams,,5,7.00,Published,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5143853354975232.jpg?v=1648570421096,Sugar Free Blackberrry Jam,,Medium,
Sugar Free - Blueberry HBY,Jams,,4,7.00,Published,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Hilty-Blueberry-No-Sugar.jpg,Sugar Free Blueberry Jam,,Medium,
Sugar Free - Grape HBY,Jams,,2,7.00,Archived,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://i2.wp.com/missourimercantile.com/wp-content/uploads/2016/06/HiltysBeeYards.jpg?fit=150%2C150,Sugar Free Grape Jam,,Medium,
Sugar Free - Peach Jam HBY,Jams,,2,7.00,Published,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5725851488354304.jpg?v=1648570315953,Sugar Free Peach Jam,,Medium,
Sugar Free - Raspberry HBY,Jams,,4,7.00,Published,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5945159497809920.jpg?v=1648570611366,Sugar Free RED Raspberry Jam,,Medium,
Sugar Free - Red Cherry,Jams,,5,7.00,Published,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Hilty-Cherry-No-Sugar.jpg,Sugar Free Red Cherry Jam,,Medium,
Sugar Free - Red Raspberry HBY,Jams,,0,7.00,Archived,Hilty Bee Yard,,1.0,Pint,true,FALSE,2,/staticResource/resources/item-no-image.jpg,Sweetened with grape juice concentrate,,Light,
Sugar Free - Strawberry HBY,Jams,,1,7.00,Archived,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://fairshares.org/sites/default/files/Hilty%20Strawberry%20Jam%20No-Sugar.jpg,Sugar Free Strawberry Jam,,Medium,
Sugar Free - Strawberry Jam,Jams,,4,7.00,Published,Hilty Bee Yard,,1.0,Pint,true,FALSE,5,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5638219290902528.jpg?v=1650395594699,Strawberry jam with grape concentrate instead of sugar.,,Light,
Sugar Free - Strawberry Rhubarb,Jams,,6,7.00,Published,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5715921523965952.jpg?v=1650395550974,Sugar Free Strawberry Rhubarb Jam. Sweetened with grape concentrate,,Medium,
Sugar Free - Sweet Cherry HBY,Jams,,0,7.00,Draft,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://i2.wp.com/missourimercantile.com/wp-content/uploads/2016/06/HiltysBeeYards.jpg?fit=150%2C150,Sugar Free Sweet Cherry Jam,,Medium,
Sugar Free - Wild Elderberry,Jams,,2,7.00,Published,Hilty Bee Yard,,1.0,Pint,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5134473146400768.jpg?v=1648570547023,Sugar Free Wild Elderberry Jam,,Medium,
Summer Crisp Head Lettuce,Produce - Vegetables,,0,4.00,Draft,EarthDance Organic Farm School,,1.0,Share,true,FALSE,17,http://,Summer Crisp Head Lettuce,,,
Summer Sausage - Beef,Grassfed Beef,,0,7.50,Draft,Raincrow Ranch,,1.0,Pack,true,FALSE,17,https://www.americangrassfedbeef.com/images/grass-fed-beef-summer-sausage.jpg,Beef Summer Sausage,,Light,
Summer Squash,Produce - Vegetables,,0,1.50,Published,All Fair Shares Producers,,1.0,Each,true,FALSE,3,https://fairshares.org/wp-content/uploads/2020/02/zucchini.greenyellow.jpg,One medium to large green zucchini (or maybe a zephyr or gold zucchini).,,Light,
Summer Squash (1.0 2-pack),Produce - Vegetables,,0,1.50,Draft,All Fair Shares Producers,,1.0,2-pack,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/02/zucchini.greenyellow.jpg,One medium to large green zucchini (or maybe a zephyr or gold zucchini).,,Light,
Summer Squash (5.0 Small),Produce - Vegetables,,0,2.00,Draft,All Fair Shares Producers,,5.0,Small,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/02/zucchini.greenyellow.jpg,One medium to large green zucchini (or maybe a zephyr or gold zucchini).,,Light,
Sunchokes,Produce - Vegetables,,0,4.00,Draft,Zhour's Produce,,1.0,Lb.,true,FALSE,10,https://fairshares.org/sites/default/files/delicious_pictures/sunchokes.big_.tn__0.jpg,"Sunchokes are tubers. They are light brown and bumpy on the outside and white inside. They are native to North America, and sometimes called Jerusalem artichokes. Prepare as you would any root vegetable. No need to peel them.",,Light,
Sweet Corn,Produce - Vegetables,,0,2.50,Published,Three Girls and a Tractor,,1.0,Share,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/z-corn-e1594159934191.jpeg,Sweet Corn 4 ears.,,Light,
Sweet Corn - Last Week's,Produce - Vegetables,,0,1.25,Draft,Three Girls and a Tractor,,4.0,Each,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5739238230327296.jpg?v=1649967447212,"Last week's corn, still delicious.Image Credit: Sue Minkel",,Light,
Sweet Corn Share -  Kopmann,,,944,0.00,Archived,All Fair Shares Producers,,1.0,Share,false,FALSE,1,/staticResource/resources/item-no-image.jpg,,,Light,
Sweet Dill Pickles,Canned/Dried/Frozen Produce & Condiments,,10,7.00,Published,Hilty Bee Yard,,1.0,Quart,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Hilty-Sweet-Pickles.jpg,Sweet Dill Pickles,,Light,
Sweet Juicy Compliments-Free,Produce - Fruits,,99999088,0.00,Draft,All Fair Shares Producers,,1.0,Each,true,FALSE,9999999,https://media.giphy.com/media/GGomaJKXXmgJW/giphy.gif,That color looks great on you! I love your shoes! Your hair looks nice today!,,Light,
Sweet Potatoes,Produce - Vegetables,,0,4.00,Draft,All Fair Shares Producers,,1.0,Bag,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/02/sweetyinyang-e1611704763110.gif,"Sweet potatoes, ~2lb. bag.",,Light,
Swiss Chard,Produce - Vegetables,,1,4.00,Published,All Fair Shares Producers,,1.0,Share,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6250984254734336.jpg?v=1650991852238,Rainbow Swiss Chard,,Light,
Swiss Chard - Last Week,Produce - Vegetables,,0,3.00,Draft,EarthDance Organic Farm School,,1.0,Each,true,FALSE,1,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/4887366497992704.jpg?v=1650991870655,Swiss Chard from last week--looks pretty good!,,Light,
Swiss Cheese - Ropp,Cheese,,0,6.00,Published,Ropp Jersey Cheese,,1.0,Each,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5187955287130112.jpg?v=1620768667539,SWISS: A medium-hard salty cheese,,Light,
T - Shirt Men's Brown,Gifts and Such,,7,12.00,Published,All Fair Shares Producers,,1.0,Each,true,FALSE,1,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6468405040381952.jpg?v=1648587721255,"Brown ""I eat local"" design Size 2 XL. Also 2 shirts in size 3 XL. Email us if you want the 3XL and we will add it to your bag. Also, look at variations for XL size. Fair Shares T - Shirts. Limited sizes and styles.",,Light,
T-Bone Steaks/lb.,Grassfed Beef,,0,25.00,Published,Pierce Creek Cattle Company,,1.0,2-pack,true,FALSE,10,/staticResource/resources/item-no-image.jpg,"Two steaks, average 2-3 lb. per package. Price will be adjusted at $12.50/lb.",,Light,
T-Shirt Women's Navy,Gifts and Such,,3,12.00,Published,All Fair Shares Producers,,1.0,Each,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5821463310499840.jpg?v=1648587222995,"Blue Arch design Size Extra Large, look at variations for other sizes. Fair Shares T - Shirts. Limited sizes and styles.",,Light,
T-Shirt Women's Navy (1.0 Large),Gifts and Such,,1,12.00,Published,All Fair Shares Producers,,1.0,Large,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5821463310499840.jpg?v=1648587222995,"Blue Arch design Size Extra Large, look at variations for other sizes. Fair Shares T - Shirts. Limited sizes and styles.",,Light,
T-Shirt Women's Navy (1.0 Medium),Gifts and Such,,7,12.00,Published,All Fair Shares Producers,,1.0,Medium,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5821463310499840.jpg?v=1648587222995,"Blue Arch design Size Extra Large, look at variations for other sizes. Fair Shares T - Shirts. Limited sizes and styles.",,Light,
T-Shirt Women's Navy (1.0 Small),Gifts and Such,,7,12.00,Published,All Fair Shares Producers,,1.0,Small,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5821463310499840.jpg?v=1648587222995,"Blue Arch design Size Extra Large, look at variations for other sizes. Fair Shares T - Shirts. Limited sizes and styles.",,Light,
T-Shirts Men's Navy,Gifts and Such,,8,12.00,Published,All Fair Shares Producers,,1.0,Each,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5763119255126016.jpg?v=1648587146679,"Blue Arch design Size Extra Large, look at variations for other sizes. Fair Shares T-Shirts. Limited sizes and styles.",,Light,
