ITEM,CATEGORY,ADDITIONAL_CATEGORIES,AVAILABLE,PRICE,STATUS,PRODUCER,TITLE SPANISH,UNIT QUANTITY,UNIT,IS CREDIT,PACK SEPARATELY,MAX PER MEMBER,IMAGE URL,DESCRIPTION,LINK,WEIGHT,LABEL
Lettuce Head,Produce - Vegetables,,31,4.00,Published,Biver Farms,,1.0,Head,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5766380947243008.jpg?v=1713270795372,Head lettuce in a number of varieties.,,Light,
Lettuce Head (1.0 Large),Produce - Vegetables,,0,5.00,Published,Biver Farms,,1.0,Large,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5766380947243008.jpg?v=1713270795372,Head lettuce in a number of varieties.,,Light,
Lettuce Head (1.0 Medium),Produce - Vegetables,,0,4.00,Published,Biver Farms,,1.0,Medium,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5766380947243008.jpg?v=1713270795372,Head lettuce in a number of varieties.,,Light,
Lettuce Mix,Produce - Vegetables,,0,5.75,Published,EarthDance Organic Farm School,,1.0,Bag,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5719721496281088.jpg?v=1715085630469,"Lettuce, might be a mix, might be a specific variety. CSA style.",,Light,
Light and Mild - Thursday,Bakery,,4,8.00,Published,Union Loafers,,1.0,Loaf,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p4_i4_w3600.jpeg?width=640,"Our flagship sourdough or ""pain au levain,"" this loaf has an open, custardy crumb and a brittle and crackery crust. Light and mild features a mild sourness and creamy, sweet wheat flavors.",,Light,For Thursday
Light and Mild - Wednesday,Bakery,,4,8.00,Published,Union Loafers,,1.0,Loaf,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p4_i4_w3600.jpeg?width=640,"Our flagship sourdough or ""pain au levain,"" this loaf has an open, custardy crumb and a brittle and crackery crust. Light and mild features a mild sourness and creamy, sweet wheat flavors. Unsliced.",,Light,For Wednesday!
Lip Balm,Gifts and Such,,0,3.50,Published,Bee Simple,,1.0,Each,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6194333636100096.jpg?v=1612310743286,"Natural Lip Balms from Bee Simple with Coconut Butter, Sweet Almond Oil, Honey and Essential Oil. Three varieties.",,Light,
Lip Balm (1.0 Honey Orange),Gifts and Such,,2,3.50,Published,Bee Simple,,1.0,Honey Orange,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6194333636100096.jpg?v=1612310743286,"Natural Lip Balms from Bee Simple with Coconut Butter, Sweet Almond Oil, Honey and Essential Oil. Three varieties.",,Light,
Lip Balm (1.0 Honey Vanilla),Gifts and Such,,2,3.50,Published,Bee Simple,,1.0,Honey Vanilla,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6194333636100096.jpg?v=1612310743286,"Natural Lip Balms from Bee Simple with Coconut Butter, Sweet Almond Oil, Honey and Essential Oil. Three varieties.",,Light,
Lip Balm (1.0 Peppermint Rosemary),Gifts and Such,,2,3.50,Published,Bee Simple,,1.0,Peppermint Rosemary,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6194333636100096.jpg?v=1612310743286,"Natural Lip Balms from Bee Simple with Coconut Butter, Sweet Almond Oil, Honey and Essential Oil. Three varieties.",,Light,
Little Bloom PF,Cheese,,0,12.75,Published,Prairie Fruits Farm and Creamery,,1.0,Each,true,FALSE,6,"https://static.wixstatic.com/media/5c231c_1a7596a9a3984963a9f37c8602033b2d~mv2.png/v1/fill/w_128,h_114,al_c,q_85,usm_0.66_1.00_0.01/PFF-Full%20Logo.webp","Little bloom on the prairie is a goat-milk camembert-style cheese. It's a flat round disc that becomes gooey around the edges as the cheese ages. This style of cheese pairs well with fresh fruits (raspberries, apple slices) and tart jams.",,Light,
Little Gem Lettuce,Produce - Vegetables,,0,4.00,Draft,St. Isidore Farm,,2.0,Head,true,FALSE,17,http://,Little Gem Lettuce,,Light,
Little Smokies - 2 pk,"Snacks, Nuts & Nut Butters",,0,3.50,Published,Voegele Farm Meats,,1.0,Each,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5667691826249728.jpg?v=1614106388457,Grass Fed Beef and pastured pork Sticks 2 pack.,,Light,
Little Smokies - Hot 2-pk,"Snacks, Nuts & Nut Butters",,0,2.25,Draft,Voegele Farm Meats,,1.0,Each,true,FALSE,10,/staticResource/resources/item-no-image.jpg,Grass-fed beef and pastured pork 2-pack snack sticks - spicy version!,,Light,
Little Smokies Habanero BBQ- 2 Pk,"Snacks, Nuts & Nut Butters",,0,2.25,Draft,Voegele Farm Meats,,1.0,Each,true,FALSE,10,https://,2 pack Habanero BBQ beef and pork sausage sticks,,Light,
Little Smokies Honey BBQ-2pk,"Snacks, Nuts & Nut Butters",,0,2.25,Draft,Voegele Farm Meats,,1.0,Each,true,FALSE,10,/staticResource/resources/item-no-image.jpg,,,Light,
Lolla Rossa Lettuce,Produce - Vegetables,,0,4.00,Draft,St. Isidore Farm,,1.0,Share,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/LollaRossaBug4.jpg,"Lolla Rossa Lettuce is a soft curly and beautiful red and green loose leaf variety. (Cricket not included, we hope...)",,Light,
Loofah Soap,Gifts and Such,,0,6.50,Published,Bee Simple,,1.0,Each,true,FALSE,5,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6302669891174400.jpg?v=1612310257256,"Handmade soap with homegrown loofah on the inside! The loofah is fantastic for lathering and a little exfoliating, plus it helps the bar last longer and hold up well. it makes for a great bar in the shower!Select from the varieties available.",,Light,
Loofah Soap (1.0 Basil Lemongrass),Gifts and Such,,0,6.50,Published,Bee Simple,,1.0,Basil Lemongrass,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6302669891174400.jpg?v=1612310257256,"Handmade soap with homegrown loofah on the inside! The loofah is fantastic for lathering and a little exfoliating, plus it helps the bar last longer and hold up well. it makes for a great bar in the shower!Select from the varieties available.",,Light,
Loofah Soap (1.0 Cedar Rosemary),Gifts and Such,,2,6.50,Published,Bee Simple,,1.0,Cedar Rosemary,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6302669891174400.jpg?v=1612310257256,"Handmade soap with homegrown loofah on the inside! The loofah is fantastic for lathering and a little exfoliating, plus it helps the bar last longer and hold up well. it makes for a great bar in the shower!Select from the varieties available.",,Light,
Loofah Soap (1.0 Charcoal / Facial Cleansing Bar),Gifts and Such,,0,6.50,Published,Bee Simple,,1.0,Charcoal / Facial Cleansing Bar,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6302669891174400.jpg?v=1612310257256,"Handmade soap with homegrown loofah on the inside! The loofah is fantastic for lathering and a little exfoliating, plus it helps the bar last longer and hold up well. it makes for a great bar in the shower!Select from the varieties available.",,Light,
Loofah Soap (1.0 Eucalyptus Mint),Gifts and Such,,2,6.50,Published,Bee Simple,,1.0,Eucalyptus Mint,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6302669891174400.jpg?v=1612310257256,"Handmade soap with homegrown loofah on the inside! The loofah is fantastic for lathering and a little exfoliating, plus it helps the bar last longer and hold up well. it makes for a great bar in the shower!Select from the varieties available.",,Light,
Loofah Soap (1.0 Grapefruit),Gifts and Such,,0,6.50,Published,Bee Simple,,1.0,Grapefruit,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6302669891174400.jpg?v=1612310257256,"Handmade soap with homegrown loofah on the inside! The loofah is fantastic for lathering and a little exfoliating, plus it helps the bar last longer and hold up well. it makes for a great bar in the shower!Select from the varieties available.",,Light,
Loofah Soap (1.0 Honey Oat),Gifts and Such,,4,6.50,Published,Bee Simple,,1.0,Honey Oat,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6302669891174400.jpg?v=1612310257256,"Handmade soap with homegrown loofah on the inside! The loofah is fantastic for lathering and a little exfoliating, plus it helps the bar last longer and hold up well. it makes for a great bar in the shower!Select from the varieties available.",,Light,
Loofah Soap (1.0 Lavender),Gifts and Such,,0,6.50,Published,Bee Simple,,1.0,Lavender,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6302669891174400.jpg?v=1612310257256,"Handmade soap with homegrown loofah on the inside! The loofah is fantastic for lathering and a little exfoliating, plus it helps the bar last longer and hold up well. it makes for a great bar in the shower!Select from the varieties available.",,Light,
Louisa's Cocoa Brownie Crisp Granola,Bakery,,13,10.75,Published,Louisa's Granola,,1.0,Bag,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5796460609798144.jpg?v=1758752857135,"10 ounce bag of 10 ounce bag of organic, gluten-fee rolled oats, sugar, honey, olive oil, sunflower seeds, cocoa, crispy rice cereal, unsweetened dried coconut, almonds, pecans, flaxseed, vanilla extract, salt",,Light,
Louisa's Original Granola,Bakery,,20,10.75,Published,Louisa's Granola,,1.0,Bag,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/4884937754411008.jpg?v=1758752885306,"10 ounce bag of organic, gluten-fee rolled oats, molasses, honey, sunflower seeds, crispy rice cereal,  almonds, olive oil, pecans, unsweetened dried coconut, flaxseed.",,Light,
Ludwig Aged Havarti,Cheese,,0,6.25,Draft,Ludwig Farmstead Creamery,,1.0,Pack,true,FALSE,6,https://,"Sweet flavors of cream cover your palate leaving a mild rich after taste. A raw milk cheese. Great in recipes, or by itself, or paired with fruit, nuts, and wine.",,Light,
Ludwig Cheese,Cheese,,0,6.50,Published,Ludwig Farmstead Creamery,,1.0,Choice,true,FALSE,2,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5636379467841536.jpg?v=1620767936162,"Choice of Ludwig Cheeses available.Kickapoo - Sangamon -Vermillion River Blue -",,Light,
Ludwig Cheese (1.0 Blue),Cheese,,0,6.50,Published,Ludwig Farmstead Creamery,,1.0,Blue,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5636379467841536.jpg?v=1620767936162,"Choice of Ludwig Cheeses available.Kickapoo - Sangamon -Vermillion River Blue -",,Light,
Ludwig Cheese (1.0 Kickapoo),Cheese,,0,6.50,Published,Ludwig Farmstead Creamery,,1.0,Kickapoo,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5636379467841536.jpg?v=1620767936162,"Choice of Ludwig Cheeses available.Kickapoo - Sangamon -Vermillion River Blue -",,Light,
Ludwig Cheese (1.0 Sangamon),Cheese,,0,6.50,Published,Ludwig Farmstead Creamery,,1.0,Sangamon,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5636379467841536.jpg?v=1620767936162,"Choice of Ludwig Cheeses available.Kickapoo - Sangamon -Vermillion River Blue -",,Light,
Ludwig Cheese or Pasta,Cheese,,0,6.50,Published,Ludwig Farmstead Creamery,,1.0,Each,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Ludwig-Kickapoo.jpg,,,Light,
Luna Maki Dark Coffee,Coffee/Tea,,4,22.50,Published,Luna Maki,,12.0,Oz.,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5739468830670848.jpg?v=1746558151065,"""Luna Maki"" means ""new opportunity"" in the indigenous Lenca language. Grown without chemicals and harvested at the perfect ripeness. Mold free, pesticide free, stomach friendly.",,Light,
Luna Maki Medium Coffee,Coffee/Tea,,0,22.50,Published,Luna Maki,,12.0,Oz.,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5709550558248960.jpg?v=1746558228207,"""Luna Maki"" means ""new opportunity"" in the indigenous Lenca language. ""Luna Maki"" means ""new opportunity"" in the indigenous Lenca language. Grown without chemicals and harvested at the perfect ripeness. Mold free, pesticide free, stomach friendly.",,Light,
Macadamias,"Snacks, Nuts & Nut Butters",,0,8.50,Published,Mound City,,4.0,Oz.,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5634727314718720.jpg?v=1612297411176,,,Medium,
Magenta Head Lettuce,Produce - Vegetables,,0,3.00,Draft,EarthDance Organic Farm School,,1.0,Share,true,FALSE,17,http://,Magenta Head Lettuce,,Light,
Manicotti - Spinach,"Pasta - Fresh, Frozen & Dry",,6,8.75,Published,Midwest Pasta Co.,,1.0,Package,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5758455480188928.jpg?v=1758753446840,"Six frozen spinach, mozzarella, parmesan, ricotta, cream cheese, garlic and spices",,Light,
Maple Syrup 12 oz.,"Honey, Syrups & Sugar",,10,12.50,Published,Shady Maple Sugarbush,,1.0,Jar,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6287772797108224.jpg?v=1648571589762,12 oz Maple Syrup,,Light,
Maple Syrup 32 oz.,"Honey, Syrups & Sugar",,13,39.25,Published,Shady Maple Sugarbush,,1.0,Jar,true,FALSE,4,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5178740559183872.jpg?v=1758753467451,32 oz Maple Syrup,,Light,
Maple Syrup 64 oz.,"Honey, Syrups & Sugar",,1,62.00,Published,Shady Maple Sugarbush,,1.0,Jar,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6320998664110080.jpg?v=1620770960081,64 oz Maple Syrup,,Light,
Marbled Rye - Thursday,Bakery,,2,8.35,Published,Union Loafers,,1.0,Each,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p46_i4_w3600.jpeg?width=640,"Grassy and sweet, our rye sourdough boasts an unmistakable aroma from the addition of caraway seeds. It is a classic deli bread that warrants a softer and more delicate crumb from being baked in a pan.",,Light,For Thursday!
Marbled Rye -Wednesday,Bakery,,2,8.35,Published,Union Loafers,,1.0,Loaf,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p46_i4_w3600.jpeg?width=640,"Grassy and sweet, our rye sourdough boasts an unmistakable aroma from the addition of caraway seeds. It is a classic deli bread that warrants a softer and more delicate crumb from being baked in a pan.",,Light,For Wednesday!
Marinara Sauce,Canned/Dried/Frozen Produce & Condiments,Prepared Foods,9,8.75,Published,Anthonino's Taverna,,1.0,Jar,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5763401132408832.jpg?v=1758753652336,"Our fresh, family recipe, Italian-style marinara sauce, perfect for pasta, t-ravs, as a pizza sauce, or a base for tomato soup. Available in a 24oz glass jar.INGREDIENTS: TOMATOES, ROASTED GARLIC, OLIVE OIL, ONIONS, BASIL, SUGAR, SALT, BLACK PEPPER",,Light,
Marinara Sauce KP,Prepared Foods,Canned/Dried/Frozen Produce & Condiments,0,10.50,Published,Katie's Pizza and Pasta,,1.0,Jar,true,FALSE,6,https://katiespizza.com/cdn/shop/products/san-mrz-1_2048x.jpg?v=1635773545,"Jarred sauce (24 oz) ready to serve!Whole peeled tomatoes (vine ripened plumtomatoes, tomato juice, basil, salt, natural citric acid), Onion, Extra virgin olive oil, kosher salt, fresh garlic, fresh basil. Refrigerate after opening.",,Light,
Marmalade - Heirloom Tomato,Jams,,0,6.50,Draft,Ozark Forest,,1.0,Jar,true,FALSE,17,https://pbs.twimg.com/media/COFYhZtWUAALks_.jpg,"Use on toast, or over fresh chevre with crackers 8 oz.",,Medium,
Marshmallow Pie,Candy,,2,8.00,Published,Kakao,,1.0,Each,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5672591746400256.jpg?v=1614111406704,,,Light,
Mascarpone,Cheese,,0,8.00,Draft,Prairie Fruits Farm and Creamery,,1.0,Tub,true,FALSE,8,"https://static.wixstatic.com/media/5c231c_1a7596a9a3984963a9f37c8602033b2d~mv2.png/v1/fill/w_128,h_114,al_c,q_85,usm_0.66_1.00_0.01/PFF-Full%20Logo.webp","Mascarpone style cheese - a creamy and buttery spreadable cheese, may be used for sweet or savory applications. 6oz. tub.",,Light,
Mayonnaise,Canned/Dried/Frozen Produce & Condiments,,0,7.50,Draft,Irene's,,1.0,Jar,true,FALSE,6,/staticResource/resources/item-no-image.jpg,"Fresh, homemade mayonanaise; all natural, no preservatives,",,Light,
Meatballs D&M,Grassfed Beef,,5,14.50,Published,D & M Farms,,1.0,Package,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5664248772427776.jpg?v=1716489521237,"18 oz/ 12 Beef Meatballs made with D&M Farm meatsHandmade tender beef meatballs - perfect on their own and even better added to pasta!Instructions: Bake at 350 for 35 - 45 minutes or until internal temp is 160 degrees.Ingredients: lean ground beef, Italian seasoning, garlic powder, breadcrumbs, salt, egg, pepper",,Light,
Meatballs D&M (1.0 10-pack),Grassfed Beef,,8,14.00,Archived,D & M Farms,,1.0,10-pack,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5664248772427776.jpg?v=1716489521237,"18 oz/ 12 Beef Meatballs made with D&M Farm meatsHandmade tender beef meatballs - perfect on their own and even better added to pasta!Instructions: Bake at 350 for 35 - 45 minutes or until internal temp is 160 degrees.Ingredients: lean ground beef, Italian seasoning, garlic powder, breadcrumbs, salt, egg, pepper",,Light,
Meatballs D&M (1.0 Pack),Grassfed Beef,,8,14.00,Archived,D & M Farms,,1.0,Pack,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5664248772427776.jpg?v=1716489521237,"18 oz/ 12 Beef Meatballs made with D&M Farm meatsHandmade tender beef meatballs - perfect on their own and even better added to pasta!Instructions: Bake at 350 for 35 - 45 minutes or until internal temp is 160 degrees.Ingredients: lean ground beef, Italian seasoning, garlic powder, breadcrumbs, salt, egg, pepper",,Light,
Medium Roast Coffee,Coffee/Tea,,0,13.25,Draft,All Fair Shares Producers,,10.0,Oz.,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/caffeine-coffee-coffee-beans-roasted-585750-scaled.jpg,Medium roast,,Light,
